id,price
16946,219474.9
16947,187163.06
16948,415372.22
16949,377008.5
16950,301321.84
16951,302619.97
16952,369472.38
16953,860995.06
16954,2648972.2
16955,357977.44
16956,840468.44
16957,528730.0
16958,1647900.2
16959,967225.2
16960,741985.6
16961,303688.22
16962,400382.03
16963,258498.3
16964,373608.22
16965,982461.06
16966,1304748.6
16967,272791.25
16968,571630.25
16969,669820.9
16970,901407.06
16971,725271.2
16972,359735.7
16973,341926.1
16974,734735.8
16975,804766.06
16976,328527.0
16977,436721.4
16978,376426.6
16979,812038.3
16980,306592.53
16981,271540.16
16982,332088.84
16983,284133.34
16984,359403.9
16985,559154.56
16986,520540.62
16987,300457.75
16988,256891.25
16989,1146627.9
16990,1023460.7
16991,1069396.6
16992,357473.9
16993,729403.0
16994,432950.47
16995,712825.3
16996,546765.3
16997,434135.25
16998,2144276.2
16999,293489.72
17000,251844.05
17001,297633.0
17002,344435.38
17003,413874.9
17004,490996.94
17005,243858.6
17006,2411987.5
17007,354454.72
17008,703422.9
17009,571215.2
17010,398454.2
17011,387296.2
17012,597689.7
17013,472956.3
17014,272996.7
17015,296946.34
17016,1099284.0
17017,943369.56
17018,328075.66
17019,466249.44
17020,213830.2
17021,351431.6
17022,354395.75
17023,334211.34
17024,416825.62
17025,1007156.9
17026,961254.2
17027,2005512.4
17028,307867.75
17029,369126.16
17030,568740.56
17031,347685.34
17032,243552.69
17033,417789.4
17034,619468.56
17035,337660.94
17036,477262.47
17037,1145532.1
17038,355520.78
17039,415982.25
17040,220841.78
17041,234820.94
17042,273135.03
17043,410512.47
17044,705789.7
17045,575880.5
17046,417110.8
17047,533656.94
17048,588972.7
17049,316872.62
17050,339293.4
17051,788612.44
17052,645356.56
17053,540268.94
17054,257018.12
17055,408465.94
17056,311337.03
17057,333595.66
17058,394244.5
17059,319192.62
17060,259757.97
17061,534219.5
17062,430835.7
17063,1503472.4
17064,402959.47
17065,309814.9
17066,231773.22
17067,513035.7
17068,215399.58
17069,223724.11
17070,252090.83
17071,610184.06
17072,462971.6
17073,602732.2
17074,307980.97
17075,374799.28
17076,361722.66
17077,1116971.9
17078,465117.88
17079,1031894.0
17080,400248.97
17081,468081.1
17082,293164.53
17083,801354.4
17084,762683.94
17085,465116.62
17086,495180.53
17087,550669.2
17088,385096.12
17089,491053.12
17090,490770.03
17091,578548.7
17092,312546.0
17093,391665.9
17094,290692.4
17095,458059.16
17096,711966.2
17097,426432.22
17098,242938.33
17099,275906.66
17100,274084.1
17101,295510.8
17102,491678.28
17103,413993.06
17104,373159.9
17105,422826.66
17106,437193.1
17107,468531.47
17108,542264.56
17109,380595.9
17110,417325.4
17111,707768.4
17112,659078.56
17113,451095.06
17114,395793.66
17115,365465.47
17116,314464.4
17117,795097.75
17118,480779.72
17119,479041.72
17120,483165.84
17121,340070.6
17122,388688.66
17123,347512.7
17124,536326.5
17125,1988121.5
17126,525462.9
17127,446423.78
17128,418964.8
17129,268924.06
17130,389457.12
17131,512182.53
17132,772656.75
17133,392534.56
17134,689223.06
17135,486142.62
17136,283092.16
17137,378519.94
17138,460886.6
17139,701426.75
17140,812312.6
17141,531368.94
17142,314744.25
17143,527602.2
17144,327909.9
17145,627630.8
17146,357155.88
17147,396653.03
17148,476579.47
17149,1014707.25
17150,369453.6
17151,641076.56
17152,426290.25
17153,443064.78
17154,425352.78
17155,393931.4
17156,354929.97
17157,1255771.6
17158,440829.84
17159,299371.84
17160,404769.25
17161,465960.4
17162,220574.17
17163,368918.97
17164,479636.3
17165,326989.25
17166,330138.84
17167,581901.7
17168,1368882.9
17169,473717.1
17170,284896.4
17171,1067447.0
17172,280066.2
17173,495306.6
17174,973149.44
17175,273900.03
17176,895322.2
17177,339575.94
17178,509494.72
17179,296832.78
17180,407400.66
17181,460907.25
17182,260034.22
17183,302181.16
17184,635438.2
17185,375182.06
17186,425200.84
17187,353950.6
17188,539594.2
17189,298175.38
17190,824934.25
17191,486627.28
17192,338821.34
17193,802829.7
17194,1085094.6
17195,472278.56
17196,491664.75
17197,311485.6
17198,311621.56
17199,613744.5
17200,691061.8
17201,328934.2
17202,334324.62
17203,288657.84
17204,298935.72
17205,411194.34
17206,588656.25
17207,546265.56
17208,401335.34
17209,266945.66
17210,238035.83
17211,343374.4
17212,978149.7
17213,375845.88
17214,391745.62
17215,278874.53
17216,291246.62
17217,395182.4
17218,635050.56
17219,455475.88
17220,311805.16
17221,229195.22
17222,401231.38
17223,792431.8
17224,430113.94
17225,422617.2
17226,438631.34
17227,361387.1
17228,624271.8
17229,402815.12
17230,436152.53
17231,305737.75
17232,301958.34
17233,1403423.0
17234,441957.22
17235,609364.5
17236,346316.53
17237,486014.88
17238,402525.72
17239,568246.9
17240,272073.0
17241,1159058.9
17242,475902.88
17243,437681.5
17244,416748.0
17245,283954.34
17246,361775.4
17247,509795.8
17248,494789.22
17249,259845.5
17250,497974.47
17251,603787.8
17252,361834.4
17253,359068.22
17254,383243.97
17255,453126.94
17256,419690.28
17257,504448.53
17258,363750.16
17259,304221.72
17260,718331.2
17261,645525.9
17262,485682.03
17263,533780.94
17264,266216.72
17265,293384.03
17266,440997.84
17267,227935.67
17268,226915.36
17269,544992.94
17270,317086.28
17271,349246.28
17272,420147.8
17273,303634.47
17274,218893.36
17275,339465.22
17276,662077.4
17277,302813.97
17278,583667.3
17279,299600.72
17280,788727.3
17281,277338.1
17282,1115278.4
17283,340239.6
17284,543430.5
17285,613505.7
17286,379471.75
17287,737779.3
17288,229618.28
17289,272719.0
17290,283895.47
17291,200308.95
17292,255704.02
17293,511227.88
17294,385218.16
17295,196646.33
17296,291809.7
17297,442155.72
17298,965569.4
17299,511987.53
17300,275342.03
17301,578449.94
17302,298714.25
17303,451572.22
17304,267866.72
17305,383402.0
17306,343736.78
17307,453555.06
17308,445953.03
17309,296376.66
17310,617935.94
17311,495820.47
17312,367050.47
17313,294885.88
17314,377167.22
17315,650634.8
17316,276919.1
17317,262145.22
17318,726411.94
17319,454465.38
17320,1498905.4
17321,1005456.8
17322,366575.1
17323,241726.48
17324,380893.97
17325,334661.0
17326,358417.7
17327,239813.61
17328,629741.94
17329,348007.06
17330,322656.9
17331,450135.16
17332,707996.8
17333,1762594.4
17334,359155.56
17335,293737.97
17336,1176464.1
17337,327511.9
17338,328031.47
17339,502164.6
17340,352162.28
17341,282356.6
17342,2699703.5
17343,488696.16
17344,438640.56
17345,397258.16
17346,393143.75
17347,280603.4
17348,339853.7
17349,307200.16
17350,619294.2
17351,491616.78
17352,779100.06
17353,244133.73
17354,361066.66
17355,671881.56
17356,554911.7
17357,340826.22
17358,313937.53
17359,382164.38
17360,245187.38
17361,238191.11
17362,458092.38
17363,459237.2
17364,3537308.0
17365,413479.28
17366,358720.47
17367,349226.9
17368,296129.1
17369,197043.61
17370,471913.84
17371,631061.1
17372,358666.78
17373,356132.12
17374,619513.94
17375,278454.62
17376,422788.53
17377,751600.7
17378,446510.84
17379,409558.03
17380,639741.2
17381,464909.97
17382,318824.2
17383,440651.1
17384,440294.78
17385,474969.0
17386,636916.56
17387,779207.1
17388,319902.47
17389,602142.94
17390,321270.06
17391,556203.9
17392,805506.8
17393,680248.2
17394,262049.52
17395,462885.47
17396,1062717.6
17397,450570.0
17398,292283.34
17399,377864.78
17400,451570.16
17401,413548.97
17402,526444.0
17403,347248.78
17404,289004.5
17405,195543.62
17406,393894.72
17407,2380227.8
17408,319915.66
17409,355919.78
17410,354823.84
17411,392148.7
17412,711013.06
17413,264840.7
17414,597407.2
17415,519334.6
17416,480397.2
17417,297778.4
17418,615230.2
17419,342637.1
17420,298197.16
17421,731542.2
17422,1128434.6
17423,292066.7
17424,447842.6
17425,271402.22
17426,790822.56
17427,271356.25
17428,407685.22
17429,603823.1
17430,152446.3
17431,297049.97
17432,373484.8
17433,1035649.5
17434,376810.4
17435,281809.97
17436,561889.0
17437,384211.9
17438,404560.2
17439,300143.84
17440,281780.66
17441,625135.4
17442,624055.06
17443,395148.78
17444,567398.4
17445,574493.1
17446,513096.06
17447,425225.0
17448,375273.66
17449,277596.12
17450,302242.34
17451,1016068.2
17452,300591.9
17453,318851.84
17454,593721.7
17455,484014.97
17456,311145.12
17457,636734.1
17458,468990.53
17459,390423.1
17460,490352.5
17461,455221.78
17462,436808.97
17463,281675.44
17464,249548.42
17465,629997.5
17466,244530.19
17467,334932.47
17468,465713.75
17469,720283.75
17470,365873.72
17471,1636596.9
17472,405948.72
17473,1440503.5
17474,393246.62
17475,329085.03
17476,329399.84
17477,391919.3
17478,1100884.4
17479,649403.75
17480,590983.75
17481,974708.6
17482,477969.53
17483,413522.4
17484,222860.67
17485,380134.0
17486,413233.72
17487,358621.22
17488,578231.9
17489,388981.1
17490,768789.75
17491,820093.56
17492,365653.97
17493,373791.75
17494,420604.97
17495,335690.84
17496,230166.67
17497,339742.47
17498,539937.94
17499,327581.5
17500,380401.2
17501,273039.16
17502,396370.4
17503,492357.1
17504,373280.16
17505,668480.0
17506,243315.45
17507,327251.97
17508,515758.53
17509,270218.16
17510,375918.4
17511,341257.53
17512,442850.34
17513,827379.06
17514,359558.1
17515,335378.88
17516,469920.97
17517,556244.2
17518,308491.66
17519,995545.2
17520,635323.3
17521,305994.16
17522,374959.97
17523,300889.84
17524,306346.94
17525,324058.72
17526,622428.3
17527,292079.9
17528,288976.94
17529,484794.03
17530,815302.56
17531,388368.44
17532,604338.7
17533,291940.78
17534,316595.22
17535,542089.4
17536,514029.75
17537,240330.86
17538,350531.9
17539,655989.2
17540,575635.3
17541,965045.94
17542,241620.34
17543,307045.66
17544,491791.25
17545,542372.56
17546,273851.78
17547,474747.3
17548,443756.78
17549,418618.62
17550,2299092.2
17551,395009.97
17552,385061.53
17553,393068.34
17554,448364.5
17555,418845.66
17556,489940.5
17557,233126.86
17558,244905.45
17559,341987.56
17560,313102.16
17561,228850.78
17562,261796.53
17563,471928.56
17564,374457.7
17565,402936.1
17566,737910.56
17567,413606.97
17568,406582.28
17569,1024524.44
17570,595086.06
17571,529189.7
17572,293431.78
17573,343675.28
17574,662154.06
17575,407414.56
17576,214203.28
17577,411132.22
17578,438402.03
17579,448655.4
17580,515699.5
17581,420993.03
17582,514607.0
17583,840665.8
17584,325809.16
17585,280086.8
17586,310402.28
17587,638523.56
17588,367401.53
17589,317611.16
17590,249468.83
17591,251171.12
17592,228517.72
17593,247744.03
17594,379736.72
17595,830941.5
17596,487528.2
17597,333983.22
17598,1703578.0
17599,386662.88
17600,455219.56
17601,471995.28
17602,1043173.94
17603,476445.4
17604,347487.56
17605,301688.75
17606,410759.16
17607,440637.78
17608,337302.84
17609,474412.3
17610,3254023.8
17611,275111.9
17612,505678.9
17613,419656.72
17614,253679.06
17615,499754.34
17616,434847.3
17617,633908.8
17618,477240.72
17619,453846.7
17620,372716.66
17621,315716.3
17622,320327.4
17623,256982.45
17624,275193.66
17625,298340.94
17626,359790.03
17627,293916.6
17628,318612.16
17629,660739.25
17630,527678.44
17631,431853.88
17632,318819.34
17633,266326.84
17634,292607.38
17635,484739.06
17636,369139.38
17637,363389.16
17638,588805.6
17639,340079.53
17640,489929.0
17641,489540.1
17642,343463.3
17643,601887.06
17644,241875.39
17645,1067220.2
17646,581953.44
17647,406873.22
17648,372003.47
17649,362238.16
17650,564981.25
17651,771491.94
17652,398349.8
17653,352163.03
17654,247887.27
17655,436221.03
17656,320574.34
17657,358941.94
17658,321495.97
17659,1001587.06
17660,508901.75
17661,321902.75
17662,250587.36
17663,965461.44
17664,312456.28
17665,246410.61
17666,192306.77
17667,448503.25
17668,574406.56
17669,431071.6
17670,389504.06
17671,618010.44
17672,372606.88
17673,381456.25
17674,330561.72
17675,353945.78
17676,219091.95
17677,219062.25
17678,184237.92
17679,218780.02
17680,225736.05
17681,542532.44
17682,305654.7
17683,860590.75
17684,395761.94
17685,1155837.5
17686,259098.92
17687,338054.47
17688,372377.5
17689,1257165.8
17690,567444.1
17691,377215.66
17692,393230.66
17693,266325.56
17694,362032.38
17695,393763.72
17696,316225.4
17697,408701.66
17698,428580.44
17699,410907.38
17700,796305.06
17701,268548.88
17702,349174.22
17703,976999.5
17704,482399.8
17705,508034.12
17706,391363.72
17707,384789.47
17708,370019.1
17709,276098.66
17710,270938.53
17711,428400.97
17712,242006.36
17713,323964.8
17714,431616.53
17715,437255.7
17716,666518.3
17717,304140.47
17718,304050.03
17719,412457.9
17720,177014.52
17721,303587.97
17722,266866.97
17723,406859.66
17724,294255.78
17725,215229.33
17726,199569.05
17727,348534.9
17728,620588.7
17729,367519.97
17730,331243.6
17731,424958.56
17732,361579.1
17733,323392.25
17734,783510.2
17735,640268.56
17736,387933.6
17737,442832.3
17738,277678.22
17739,331452.84
17740,331181.53
17741,470902.75
17742,254446.7
17743,427543.06
17744,402914.62
17745,330149.1
17746,324902.16
17747,1325052.0
17748,492494.97
17749,650347.6
17750,618497.3
17751,302038.1
17752,306912.53
17753,242346.2
17754,374752.28
17755,364457.03
17756,268436.62
17757,295664.4
17758,341955.12
17759,835600.94
17760,315981.66
17761,408784.66
17762,467929.62
17763,348496.2
17764,266079.53
17765,806916.56
17766,369839.47
17767,364175.62
17768,698958.56
17769,329822.4
17770,1177212.9
17771,657028.06
17772,530062.7
17773,602137.44
17774,299781.47
17775,298822.38
17776,374650.1
17777,929295.3
17778,513081.72
17779,297752.62
17780,298244.22
17781,395898.47
17782,308205.06
17783,863581.6
17784,296701.78
17785,349638.78
17786,345943.7
17787,267967.0
17788,506813.75
17789,344915.2
17790,314192.28
17791,321437.34
17792,244062.48
17793,418041.06
17794,395624.12
17795,265748.9
17796,637191.7
17797,390735.66
17798,264947.28
17799,263566.16
17800,330335.0
17801,690843.94
17802,360238.72
17803,371716.44
17804,415575.25
17805,301129.44
17806,289384.12
17807,351700.72
17808,482549.22
17809,1052786.4
17810,291684.22
17811,288296.03
17812,558945.06
17813,760313.2
17814,539185.06
17815,387399.34
17816,547814.7
17817,399151.1
17818,421606.1
17819,520681.78
17820,819409.1
17821,373664.34
17822,608687.56
17823,335657.66
17824,377792.53
17825,225778.6
17826,569404.7
17827,443468.12
17828,388444.47
17829,202049.02
17830,431825.44
17831,612901.06
17832,340202.47
17833,342266.5
17834,217653.97
17835,238614.97
17836,317036.4
17837,549199.7
17838,305609.03
17839,259589.48
17840,311519.47
17841,794855.3
17842,370714.72
17843,342099.72
17844,726718.44
17845,389265.75
17846,311857.03
17847,342147.16
17848,546591.2
17849,442902.47
17850,511748.66
17851,651910.2
17852,348923.9
17853,429454.16
17854,327122.22
17855,1130335.1
17856,502555.84
17857,284193.66
17858,484707.03
17859,328628.4
17860,394530.94
17861,358853.88
17862,524757.0
17863,320574.28
17864,244488.62
17865,583636.5
17866,308583.25
17867,303360.56
17868,276730.62
17869,496319.84
17870,427214.88
17871,391616.16
17872,595370.1
17873,428451.53
17874,948887.2
17875,374275.88
17876,788019.56
17877,381505.84
17878,286804.4
17879,246573.17
17880,330507.06
17881,488952.47
17882,411418.6
17883,947487.3
17884,1369691.0
17885,310887.16
17886,306854.34
17887,232159.95
17888,318475.66
17889,943212.8
17890,432903.66
17891,353658.47
17892,321674.34
17893,592430.06
17894,286279.97
17895,825883.56
17896,485192.3
17897,637943.25
17898,554194.8
17899,350786.7
17900,423801.16
17901,1213035.4
17902,313303.25
17903,259688.72
17904,1266101.1
17905,414712.34
17906,703669.94
17907,418518.53
17908,1488797.6
17909,333373.34
17910,437210.53
17911,369693.53
17912,297564.12
17913,525887.56
17914,366127.03
17915,420737.9
17916,296492.34
17917,1059464.6
17918,420881.6
17919,367796.34
17920,451908.97
17921,1063257.0
17922,859798.75
17923,359331.78
17924,496750.38
17925,281996.5
17926,598189.94
17927,404261.28
17928,400686.9
17929,500716.25
17930,464829.97
17931,239099.1
17932,452920.2
17933,398466.03
17934,563097.2
17935,241679.22
17936,414106.38
17937,246458.23
17938,216226.5
17939,420817.78
17940,363674.72
17941,303619.78
17942,588033.0
17943,437520.66
17944,341930.16
17945,316674.22
17946,647758.3
17947,363322.1
17948,318543.97
17949,393339.53
17950,513555.84
17951,381521.22
17952,407594.78
17953,338473.97
17954,332124.16
17955,301652.06
17956,494864.6
17957,356649.56
17958,360688.62
17959,803251.56
17960,373753.34
17961,239826.39
17962,429398.4
17963,679972.8
17964,394300.12
17965,384417.4
17966,383584.0
17967,298352.6
17968,1285333.4
17969,372559.88
17970,499662.5
17971,650593.5
17972,673109.56
17973,281771.53
17974,773710.2
17975,319703.28
17976,265772.03
17977,381878.5
17978,605732.2
17979,367867.78
17980,1241264.9
17981,522157.66
17982,325401.84
17983,353017.3
17984,381438.8
17985,862402.1
17986,751558.3
17987,379980.78
17988,364005.0
17989,925857.06
17990,333971.97
17991,467219.25
17992,453516.66
17993,658982.1
17994,331338.66
17995,261011.67
17996,443203.03
17997,836534.06
17998,352258.16
17999,317901.44
18000,770810.25
18001,480381.03
18002,239694.33
18003,318523.22
18004,618739.75
18005,529980.2
18006,412666.8
18007,530195.6
18008,282701.62
18009,390492.16
18010,390490.1
18011,430496.22
18012,210214.62
18013,493289.2
18014,334607.9
18015,490553.56
18016,245832.98
18017,637583.44
18018,333687.6
18019,388680.75
18020,398608.03
18021,424202.97
18022,523120.34
18023,523463.7
18024,414881.12
18025,1021760.06
18026,445839.88
18027,348710.66
18028,1978517.5
18029,269133.4
18030,267698.1
18031,433117.84
18032,445675.28
18033,226786.36
18034,299223.56
18035,380307.22
18036,1078056.9
18037,539458.2
18038,543340.56
18039,393380.4
18040,587225.2
18041,628179.56
18042,431647.78
18043,349927.4
18044,842142.8
18045,330637.47
18046,349689.1
18047,565084.2
18048,855314.94
18049,964560.75
18050,358267.56
18051,335639.84
18052,382847.72
18053,442546.84
18054,486804.78
18055,845110.0
18056,452843.84
18057,466803.62
18058,440011.6
18059,363413.56
18060,634755.3
18061,345668.1
18062,536291.75
18063,308383.78
18064,288178.28
18065,531492.75
18066,650736.56
18067,361350.5
18068,649344.3
18069,407625.4
18070,262885.94
18071,478752.88
18072,309099.44
18073,602534.06
18074,227985.62
18075,303448.38
18076,322189.72
18077,329232.6
18078,332060.2
18079,630358.06
18080,415897.53
18081,797333.06
18082,657104.44
18083,342271.16
18084,1019792.94
18085,446180.94
18086,494898.34
18087,348291.2
18088,530199.8
18089,599433.0
18090,315640.4
18091,905063.4
18092,314373.47
18093,799088.3
18094,591218.5
18095,371413.03
18096,748022.2
18097,273417.1
18098,1662719.9
18099,330429.38
18100,574839.56
18101,1583005.1
18102,579837.06
18103,266401.84
18104,397760.44
18105,594525.75
18106,535951.3
18107,228172.23
18108,396696.7
18109,468680.4
18110,326625.38
18111,484646.56
18112,267140.03
18113,749209.0
18114,487013.22
18115,260733.67
18116,389732.66
18117,373915.16
18118,535054.1
18119,415758.62
18120,479551.78
18121,470001.94
18122,459910.16
18123,648223.3
18124,312955.6
18125,436176.28
18126,364740.47
18127,310566.94
18128,547975.44
18129,451763.03
18130,923410.06
18131,982162.1
18132,688897.2
18133,418688.34
18134,443681.78
18135,435006.97
18136,1016613.94
18137,479612.22
18138,449063.38
18139,401053.84
18140,1075922.6
18141,466543.6
18142,330824.22
18143,323458.78
18144,461166.53
18145,352062.78
18146,360241.2
18147,589655.44
18148,264748.9
18149,450710.28
18150,307870.78
18151,589315.1
18152,305656.03
18153,255016.83
18154,595596.5
18155,695076.25
18156,885209.6
18157,397284.9
18158,282251.1
18159,1170977.1
18160,369253.28
18161,330555.47
18162,640478.06
18163,738563.8
18164,321317.22
18165,486250.22
18166,375500.72
18167,496105.03
18168,633360.6
18169,285651.97
18170,604951.7
18171,306118.47
18172,890755.8
18173,396302.66
18174,258891.78
18175,306873.22
18176,615157.44
18177,302728.3
18178,357566.22
18179,219862.77
18180,448354.62
18181,391505.16
18182,714488.7
18183,1208795.0
18184,579097.0
18185,743834.75
18186,537008.2
18187,211525.72
18188,212200.89
18189,462850.97
18190,309307.6
18191,322445.22
18192,478739.1
18193,399890.66
18194,488933.53
18195,611155.56
18196,575916.8
18197,728373.3
18198,771987.56
18199,437928.4
18200,672867.8
18201,362572.84
18202,358933.6
18203,661832.94
18204,346046.34
18205,705786.2
18206,320834.72
18207,384955.53
18208,293524.97
18209,369793.06
18210,388624.88
18211,664611.56
18212,529015.2
18213,1204862.6
18214,335203.1
18215,461010.0
18216,339172.84
18217,400019.6
18218,276497.47
18219,523163.97
18220,671750.1
18221,590349.1
18222,1191582.6
18223,620795.2
18224,1483488.4
18225,249854.61
18226,247294.25
18227,492703.9
18228,388252.03
18229,415099.88
18230,281674.47
18231,251123.66
18232,713115.4
18233,351163.4
18234,394989.53
18235,236073.75
18236,543226.6
18237,447292.16
18238,360752.4
18239,397570.5
18240,431540.84
18241,1130703.1
18242,301611.53
18243,342922.53
18244,373861.56
18245,728828.06
18246,461254.7
18247,620637.3
18248,252963.61
18249,469467.62
18250,380009.2
18251,381365.44
18252,202307.53
18253,322866.6
18254,427794.5
18255,304012.16
18256,416726.3
18257,589324.8
18258,436676.5
18259,526899.56
18260,345517.72
18261,447847.78
18262,192064.38
18263,308001.03
18264,477278.66
18265,385838.94
18266,392594.12
18267,602381.25
18268,378675.2
18269,289717.25
18270,290389.66
18271,737757.9
18272,400191.6
18273,486352.84
18274,338580.9
18275,837707.44
18276,2270677.8
18277,387018.53
18278,267654.97
18279,405713.66
18280,589125.8
18281,377235.28
18282,265010.4
18283,472908.6
18284,333196.6
18285,1048933.0
18286,426671.34
18287,487381.97
18288,536639.25
18289,350108.62
18290,1001972.2
18291,364953.34
18292,336219.72
18293,451921.34
18294,436278.78
18295,313501.9
18296,578701.6
18297,402842.72
18298,425150.16
18299,1014175.7
18300,709071.7
18301,346705.66
18302,396776.9
18303,313916.44
18304,386190.06
18305,376739.4
18306,437493.03
18307,644315.7
18308,720972.56
18309,475171.9
18310,265132.6
18311,554011.25
18312,316510.97
18313,445885.03
18314,317504.9
18315,409523.66
18316,421738.0
18317,667077.0
18318,553726.1
18319,952230.9
18320,640607.7
18321,380974.25
18322,338654.28
18323,349256.06
18324,439489.34
18325,648578.44
18326,266870.62
18327,367504.56
18328,368557.22
18329,355178.2
18330,770788.3
18331,341354.0
18332,523094.56
18333,323319.16
18334,318106.03
18335,539330.44
18336,409412.84
18337,184012.45
18338,183861.3
18339,381918.44
18340,388105.0
18341,475088.1
18342,456675.72
18343,222201.95
18344,222123.45
18345,406864.03
18346,771824.5
18347,421590.47
18348,217517.62
18349,430180.66
18350,541172.8
18351,364923.25
18352,564915.3
18353,633736.8
18354,573659.8
18355,456017.44
18356,301648.78
18357,354861.72
18358,407613.56
18359,616807.06
18360,363461.62
18361,753912.0
18362,300683.47
18363,690551.2
18364,303653.4
18365,353021.03
18366,3507960.0
18367,671873.4
18368,505846.6
18369,251933.11
18370,393131.53
18371,677891.3
18372,351837.53
18373,303230.78
18374,349863.88
18375,433617.22
18376,307691.66
18377,252327.62
18378,478198.53
18379,524089.28
18380,435276.0
18381,354041.4
18382,459388.56
18383,407619.66
18384,180883.33
18385,438700.03
18386,469109.3
18387,367404.75
18388,534111.56
18389,555037.94
18390,405250.12
18391,689569.56
18392,416422.84
18393,947350.25
18394,430228.0
18395,229960.34
18396,348755.84
18397,354392.2
18398,323950.72
18399,404140.84
18400,349538.44
18401,381045.16
18402,558369.06
18403,657350.06
18404,787136.56
18405,349632.9
18406,934109.3
18407,368751.8
18408,310815.16
18409,419064.25
18410,284076.84
18411,308430.1
18412,467928.72
18413,396885.22
18414,362455.28
18415,400086.03
18416,565302.56
18417,350603.44
18418,604026.94
18419,444472.78
18420,461122.66
18421,634897.25
18422,364056.78
18423,385120.53
18424,504293.72
18425,443317.34
18426,407864.28
18427,394450.06
18428,331848.6
18429,397779.0
18430,305064.7
18431,407585.03
18432,590940.7
18433,262972.84
18434,1092170.0
18435,392057.34
18436,395571.78
18437,1371792.9
18438,693762.56
18439,575826.8
18440,517452.25
18441,302883.1
18442,452942.84
18443,599902.44
18444,860393.3
18445,357178.0
18446,252342.62
18447,552823.2
18448,884679.06
18449,278704.84
18450,329860.9
18451,375464.8
18452,1037112.56
18453,343671.78
18454,541282.56
18455,353726.97
18456,391330.9
18457,274154.72
18458,1150435.1
18459,373179.72
18460,376512.53
18461,473498.16
18462,315401.03
18463,351641.3
18464,749309.56
18465,642751.75
18466,347363.22
18467,431033.53
18468,473133.25
18469,273500.22
18470,683312.5
18471,283959.5
18472,289776.88
18473,372671.34
18474,298862.7
18475,628886.4
18476,394743.66
18477,306962.22
18478,1082284.1
18479,715629.56
18480,387637.34
18481,241846.73
18482,255784.44
18483,299019.9
18484,455037.28
18485,538830.9
18486,893203.44
18487,1252586.6
18488,605880.8
18489,955438.56
18490,331565.47
18491,423461.5
18492,293256.72
18493,512284.9
18494,308444.8
18495,283509.53
18496,297773.78
18497,248893.42
18498,300130.6
18499,650332.2
18500,329954.28
18501,439635.62
18502,424998.84
18503,967383.3
18504,424703.28
18505,668262.06
18506,417799.3
18507,752892.7
18508,216883.33
18509,265161.9
18510,314087.78
18511,426833.75
18512,317868.2
18513,392482.03
18514,338971.0
18515,477855.6
18516,402363.66
18517,259923.52
18518,327384.72
18519,355547.34
18520,523643.38
18521,1613969.6
18522,542728.44
18523,533455.8
18524,457737.97
18525,356052.44
18526,337632.4
18527,417549.66
18528,446565.66
18529,282646.84
18530,553462.8
18531,436240.03
18532,327180.97
18533,1584869.1
18534,306797.22
18535,1026046.8
18536,396703.1
18537,1768322.4
18538,1668480.2
18539,296927.34
18540,421716.8
18541,381112.16
18542,522071.28
18543,546709.2
18544,588722.2
18545,231269.55
18546,341779.16
18547,715365.44
18548,347032.6
18549,442935.66
18550,385818.84
18551,364102.03
18552,342154.22
18553,495207.16
18554,397043.16
18555,507085.62
18556,523720.97
18557,480070.03
18558,288118.5
18559,378250.88
18560,405125.97
18561,546486.6
18562,434330.66
18563,391177.94
18564,306784.34
18565,298875.78
18566,643611.7
18567,338624.4
18568,694551.94
18569,408965.84
18570,399475.88
18571,504366.1
18572,258316.84
18573,425188.03
18574,224051.58
18575,492347.56
18576,530855.5
18577,273168.9
18578,371608.0
18579,527493.9
18580,466780.9
18581,497797.16
18582,393576.34
18583,311895.4
18584,449934.8
18585,506536.78
18586,540570.44
18587,574199.8
18588,1183501.1
18589,336930.12
18590,701909.94
18591,484059.1
18592,442951.1
18593,524634.56
18594,310503.16
18595,462486.7
18596,405012.22
18597,417761.12
18598,442555.1
18599,275333.47
18600,488466.16
18601,475338.4
18602,407452.4
18603,373922.66
18604,617301.5
18605,793617.25
18606,482302.84
18607,300361.6
18608,1001661.25
18609,213432.55
18610,317072.5
18611,643188.44
18612,346792.4
18613,416973.53
18614,366986.47
18615,439906.75
18616,313891.66
18617,393111.94
18618,389083.56
18619,276396.34
18620,424038.8
18621,764321.06
18622,364376.22
18623,300801.4
18624,1068118.2
18625,235631.47
18626,1612523.5
18627,367935.53
18628,302901.56
18629,312114.88
18630,340853.66
18631,231102.64
18632,461974.22
18633,272875.4
18634,350247.38
18635,240477.92
18636,484169.53
18637,350001.16
18638,224995.52
18639,302205.9
18640,350322.8
18641,342034.97
18642,529159.3
18643,395161.72
18644,497785.16
18645,253853.64
18646,703082.6
18647,920333.7
18648,534109.94
18649,389619.22
18650,316425.03
18651,972438.06
18652,1109077.8
18653,416096.4
18654,461172.6
18655,353307.78
18656,423314.16
18657,356267.03
18658,444407.9
18659,443301.4
18660,244208.48
18661,366786.6
18662,511679.12
18663,1346248.5
18664,239173.19
18665,456500.97
18666,402525.28
18667,422807.12
18668,414067.4
18669,292859.97
18670,550027.56
18671,964466.4
18672,379255.22
18673,341513.66
18674,362896.3
18675,383275.44
18676,385683.22
18677,255568.97
18678,324485.7
18679,333524.53
18680,661200.56
18681,312723.62
18682,291284.1
